web-scraper-order,web-scraper-start-url,total_ads,ad_id,ad_start_date,ad_status,ad_count,ad_text,ad_cta_text,ad_video,ad_image-src,ad_brandname,ad_cta_domain,ad_cta_title,ad_cta_subtitle,domain_name
1692355300-3516,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22hismileteeth.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~410 results,ID: 1046168260084055,,Active,,"Would YOU make the switch 🤔

https://hismileteeth.com/products/toothpaste/grape-bubblegum",Shop Now,https://video.fblr2-1.fna.fbcdn.net/v/t42.1790-2/10000000_1046168293417385_4778220572677678194_n.?_nc_cat=104&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=6RijtaZWyGoAX9_pXHn&_nc_ht=video.fblr2-1.fna&oh=00_AfAVEeV367Zv0pl06yOWOgDt72mOaufC1C1IknMDERVdpg&oe=64E4FC41,,HiSmile Whitening,HISMILETEETH.COM,Toothpaste isn't BORING anymore 🚨,,hismileteeth.com
1692355300-3517,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22hismileteeth.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~410 results,ID: 3283803298586999,,Active,,"Would YOU make the switch 🤔

https://hismileteeth.com/products/toothpaste/grape-bubblegum",Shop Now,https://video.fblr2-2.fna.fbcdn.net/v/t42.1790-2/10000000_3283803348586994_1697801666385962899_n.?_nc_cat=111&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=5IUJRrHM8QYAX_geTny&_nc_oc=AQmsTDZgrnDbK5hkFaIwuTPB5lXTTwb7QwoOOZzMYGxztvqY8lOCS0udVVE2HUCoqYs&_nc_ht=video.fblr2-2.fna&oh=00_AfD9wRVJN56j9OQAZWpSi8r-9EZaiZt2n3Fmt2bpDEuPDw&oe=64E465EE,,HiSmile Whitening,HISMILETEETH.COM,Toothpaste isn't BORING anymore 🚨,,hismileteeth.com
1692355300-3518,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22hismileteeth.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~410 results,ID: 317244204165868,,Active,,"This WILL solve your struggles 🫢

https://hismileteeth.com/",Shop Now,https://video.fblr2-1.fna.fbcdn.net/v/t42.1790-2/367432195_317244290832526_8438999344722609568_n.?_nc_cat=106&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=TULKJg1YuZsAX-kI3ya&_nc_ht=video.fblr2-1.fna&oh=00_AfBkHmNqt718AqX66r-Mz7wRWXG9LdzC0l74AL0jQ4CbNA&oe=64E398CC,,Hismile,HISMILETEETH.COM,Have YOU seen this 🤯,,hismileteeth.com
1692355300-3519,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22hismileteeth.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~410 results,ID: 3568072430138067,,Active,,"30 seconds to a brighter smile ✅

https://hismileteeth.com/products/colour-corrector",Shop Now,https://video.fblr2-2.fna.fbcdn.net/v/t42.1790-2/367730634_3568072476804729_5820797589685748112_n.?_nc_cat=105&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=apvw0CqSL2sAX_D6ysA&_nc_ht=video.fblr2-2.fna&oh=00_AfB6y-PwuLFagR9hmn1jk1HXStC0c9v01sjwEc6cbK1kug&oe=64E39F21,,Hismile,HISMILETEETH.COM,Wait WHAT!? 🫣,,hismileteeth.com
1692355300-3520,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22hismileteeth.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~410 results,ID: 7565941833420036,,Active,,"30 seconds to a brighter smile ✅

https://hismileteeth.com/products/colour-corrector",Shop Now,https://video.fblr2-1.fna.fbcdn.net/v/t42.1790-2/367430768_7565941953420024_4373667355776705189_n.?_nc_cat=103&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=zEiwBWEraFcAX-S-rDU&_nc_ht=video.fblr2-1.fna&oh=00_AfAw_GBC_fdFe-yi_q_jO-XyLVchS6_mMqC0Q6W0PKNaIw&oe=64E3DFAE,,Hismile,HISMILETEETH.COM,Wait WHAT!? 🫣,,hismileteeth.com
1692355300-3521,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22hismileteeth.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~410 results,ID: 671627451507814,,Active,2.0,"30 seconds to a brighter smile ✅

https://hismileteeth.com/products/colour-corrector",Shop Now,https://video.fblr2-1.fna.fbcdn.net/v/t42.1790-2/367428188_671627484841144_515179503673663917_n.?_nc_cat=101&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=q2ueyT6x8mgAX9oX5QX&_nc_ht=video.fblr2-1.fna&oh=00_AfBTmwzY451Qm9FEOzjW5oG80xQHg8pPvm4FiVH8Erlt0w&oe=64E346B6,,Hismile,HISMILETEETH.COM,VIRAL purple serum EXPLAINED 😮,,hismileteeth.com
1692355300-3522,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22hismileteeth.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~410 results,ID: 807038901164498,,Active,2.0,"30 seconds to a brighter smile ✅

https://hismileteeth.com/products/colour-corrector",Shop Now,https://video.fblr2-2.fna.fbcdn.net/v/t42.1790-2/367690867_807038937831161_7476646258213381605_n.?_nc_cat=100&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=Xb_2NKZhb3IAX-sD7YR&_nc_ht=video.fblr2-2.fna&oh=00_AfAw4wogO9wPCUNQPDcid_e5hnORv97VbAfx47SNTALbeQ&oe=64E4F685,,Hismile,HISMILETEETH.COM,This is a MUST TRY 😮,,hismileteeth.com
1692355300-3523,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22hismileteeth.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~410 results,ID: 1473779909829241,,Active,,"30 seconds to a brighter smile ✅

https://hismileteeth.com/products/colour-corrector",Shop Now,https://video.fblr2-2.fna.fbcdn.net/v/t42.1790-2/367977451_1473779983162567_7639591352668346347_n.?_nc_cat=109&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=EQe73UBhnfAAX_I_1y2&_nc_ht=video.fblr2-2.fna&oh=00_AfACiyiHoh7ibpTih_qmWY2Yn---cwbx8unDsDKaqvBoUQ&oe=64E36FEE,,Hismile,HISMILETEETH.COM,Wait WHAT!? 🫣,,hismileteeth.com
1692355300-3524,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22hismileteeth.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~410 results,ID: 270207709085193,,Active,2.0,"30 seconds to a brighter smile ✅

https://hismileteeth.com/products/colour-corrector",Shop Now,https://video.fblr2-2.fna.fbcdn.net/v/t42.1790-2/367426692_270207749085189_2081896278446452517_n.?_nc_cat=107&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=71j1tkY1z78AX-qIQbh&_nc_ht=video.fblr2-2.fna&oh=00_AfDN695A6W5zM8UEE-Rl6hHjV4N06OKVtNsa_ejQdwjndg&oe=64E4CEC6,,Hismile,HISMILETEETH.COM,Wait WHAT!? 🫣,,hismileteeth.com
1692355300-3525,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22hismileteeth.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~410 results,ID: 274096922038206,,Active,2.0,"30 seconds to a brighter smile ✅

https://hismileteeth.com/products/colour-corrector",Shop Now,https://video.fblr2-2.fna.fbcdn.net/v/t42.1790-2/367426845_274096955371536_6690907410323477382_n.?_nc_cat=100&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=mXjbsng1XV4AX-trgJR&_nc_oc=AQkE2dtYdMVoH_1dmxpDgyQ70SO-wDEsIYc5qWEHxVAzLg1DdzouGF7rfEj2fOp3b4Y&_nc_ht=video.fblr2-2.fna&oh=00_AfCLzdCvOTWJw2JVdb9MToAd_9BSlhNZM7MqK8PMHFk6hw&oe=64E36D31,,Hismile,HISMILETEETH.COM,Wait WHAT!? 🫣,,hismileteeth.com
1692355300-3526,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22hismileteeth.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~410 results,ID: 303164565698851,,Active,2.0,"30 seconds to a brighter smile ✅

https://hismileteeth.com/products/colour-corrector",Shop Now,https://video.fblr2-1.fna.fbcdn.net/v/t42.1790-2/367425996_303164595698848_3767263560367073599_n.?_nc_cat=106&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=MzCy3i96SYYAX_-l-wk&_nc_ht=video.fblr2-1.fna&oh=00_AfC5i6GZpE6RJb_82mUtY0Cjr3kkOt4xJwabs_MwWxfsag&oe=64E4BF57,,Hismile,HISMILETEETH.COM,Did you know this? 👆,,hismileteeth.com
1692355300-3527,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22hismileteeth.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~410 results,ID: 783411383784930,,Active,3.0,"30 seconds to a brighter smile ✅

https://hismileteeth.com/products/colour-corrector",Shop Now,https://video.fblr2-2.fna.fbcdn.net/v/t42.1790-2/367429846_783411450451590_6347483745732344809_n.?_nc_cat=108&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=pLkMpyjn3xIAX9Xd75g&_nc_ht=video.fblr2-2.fna&oh=00_AfDpI6kgtx9JUxFJR5YJahXl6Nr1Tpsa6NMF5HKP1z7-Og&oe=64E5222B,,Hismile,HISMILETEETH.COM,Did you know this? 👆,,hismileteeth.com
1692355300-3528,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22hismileteeth.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~410 results,ID: 706124911557293,,Active,2.0,"30 seconds to a brighter smile ✅

https://hismileteeth.com/products/colour-corrector",Shop Now,https://video.fblr2-1.fna.fbcdn.net/v/t42.1790-2/367428340_706125088223942_9009883847656068700_n.?_nc_cat=106&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=Mhwe1zSY1-MAX_dI0iK&_nc_ht=video.fblr2-1.fna&oh=00_AfBQLO8uA9ASe4VmFCf8I-CpvG-1Uo5U6RVbZkwQycJt5Q&oe=64E48BE2,,Hismile,HISMILETEETH.COM,Wait WHAT!? 🫣,,hismileteeth.com
1692355300-3529,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22hismileteeth.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~410 results,ID: 1716379512193180,,Active,,"30 seconds to a brighter smile ✅

https://hismileteeth.com/products/colour-corrector",Shop Now,https://video.fblr2-2.fna.fbcdn.net/v/t42.1790-2/367428362_1716379608859837_5402475618503118278_n.?_nc_cat=105&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=b3DGBzOloR8AX_HCScK&_nc_oc=AQle3EgdGN2qMFIhOULjR6KUYjUCbNer9Hl0vni4OEP0IBWCZRbwhdXxkUTxWQdiVDQ&_nc_ht=video.fblr2-2.fna&oh=00_AfBZlHhHAq68zsjkWEh2aRxnAEtp6jG2zp_XSDu2bEKCfQ&oe=64E37A23,,Hismile,HISMILETEETH.COM,Wait WHAT!? 🫣,,hismileteeth.com
1692355300-3530,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22hismileteeth.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~410 results,ID: 3296030344027746,,Active,,"30 seconds to a brighter smile ✅

https://hismileteeth.com/products/colour-corrector",Shop Now,https://video.fblr2-1.fna.fbcdn.net/v/t42.1790-2/368431344_3296030420694405_2935823611706068546_n.?_nc_cat=102&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=mqECB4dKSAUAX-kPnhP&_nc_ht=video.fblr2-1.fna&oh=00_AfClB1fmuEFhf7sL0PXAqUr4VwcGD5ENjjCFIG9a0M1KtA&oe=64E36919,,Hismile,HISMILETEETH.COM,Wait WHAT!? 🫣,,hismileteeth.com
1692355300-3531,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22hismileteeth.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~410 results,ID: 259528543550358,,Active,,"This WILL solve your struggles 🫢

https://hismileteeth.com/",Shop Now,https://video.fblr2-2.fna.fbcdn.net/v/t42.1790-2/10000000_259528626883683_3003406559548237153_n.?_nc_cat=111&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=ertXgSvqypYAX8UYyvg&_nc_ht=video.fblr2-2.fna&oh=00_AfBU1pyrnEc_YWpWM8x3Ci1jmI-tbogjNs-YzwdyDpQFew&oe=64E51957,,Hismile,HISMILETEETH.COM,Wait WHAT!? 🫣,,hismileteeth.com
1692355300-3532,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22hismileteeth.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~410 results,ID: 1260936384611845,,Active,2.0,"This WILL solve your struggles 🫢

https://hismileteeth.com/",Shop Now,https://video.fblr2-2.fna.fbcdn.net/v/t42.1790-2/10000000_1260936431278507_8609713299715879906_n.?_nc_cat=110&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=d09ss2nLjLgAX9909d3&_nc_ht=video.fblr2-2.fna&oh=00_AfBy1Nha-enA2R1CJh3PL9Ww0K45wOTdpMq3L3XtVuA2wQ&oe=64E40FD5,,Hismile,HISMILETEETH.COM,Wait WHAT!? 🫣,,hismileteeth.com
1692355300-3533,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22hismileteeth.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~410 results,ID: 304350302258604,,Active,,"This WILL solve your struggles 🫢

https://hismileteeth.com/",Shop Now,https://video.fblr2-1.fna.fbcdn.net/v/t42.1790-2/10000000_304350385591929_5445346393462670891_n.?_nc_cat=106&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=lv1XTlBOe-gAX-tf389&_nc_ht=video.fblr2-1.fna&oh=00_AfBkJ8U8laeoR8XDgJt1mmeFgs5mSSK_fH1FWKzGAa-yaw&oe=64E39256,,Hismile,HISMILETEETH.COM,Have YOU seen this 🤯,,hismileteeth.com
1692355300-3534,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22hismileteeth.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~410 results,ID: 1722307034919349,,Active,,"This WILL solve your struggles 🫢

https://hismileteeth.com/",Shop Now,https://video.fblr2-2.fna.fbcdn.net/v/t42.1790-2/367429610_1722307094919343_3579373401156251539_n.?_nc_cat=110&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=eZ68ZTDdr28AX-3mCRE&_nc_ht=video.fblr2-2.fna&oh=00_AfDi09KRIKuqaPAAoHUCDJhHNzjJFaQiJDUaxZHhLNOQyg&oe=64E4C6DA,,Hismile,HISMILETEETH.COM,Have YOU seen this 🤯,,hismileteeth.com
1692355300-3535,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22hismileteeth.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~410 results,ID: 307562795104511,,Active,25.0,"The V34 Colour Corrector conceals stains in 30 seconds 🟣

https://hismileteeth.com/products/colour-corrector",Shop Now,https://video.fblr2-2.fna.fbcdn.net/v/t42.1790-2/367416260_307562835104507_5152216550858371413_n.?_nc_cat=107&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=XbF2efhIAbwAX8TnJV0&_nc_ht=video.fblr2-2.fna&oh=00_AfBZ4mUiqNzNX-DBIbPJzhIBx5VhhxiR_apGIAqANqQ23Q&oe=64E4857F,,Hismile,HISMILETEETH.COM,Have YOU seen this 🤯,,hismileteeth.com
1692355300-3536,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22hismileteeth.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~410 results,ID: 1346968432840534,,Active,21.0,"The V34 Colour Corrector cancels stains in 30 seconds 🟣

https://hismileteeth.com/products/colour-corrector",Shop Now,https://video.fblr2-2.fna.fbcdn.net/v/t42.1790-2/367422916_1346968479507196_4313251209421384693_n.?_nc_cat=109&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=P1DtbfgPRfAAX_YM9dN&_nc_ht=video.fblr2-2.fna&oh=00_AfBRfDGVfjExzHnX5LlpIvS_JW-WMYWe4twhyhTWko-Xhw&oe=64E5237F,,Hismile,HISMILETEETH.COM,Yellow teeth? Try this 👆,,hismileteeth.com
1692355300-3537,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22hismileteeth.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~410 results,ID: 314927570976392,,Active,,"This WILL solve your struggles 🫢

https://hismileteeth.com/",Shop Now,https://video.fblr2-1.fna.fbcdn.net/v/t42.1790-2/367688483_314927620976387_7404093457441135841_n.?_nc_cat=102&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=oEujrL4fw7MAX_ESvA-&_nc_ht=video.fblr2-1.fna&oh=00_AfBiAj_A2hoSwvOX-Xlv9h5iFa5vJe5TqkIaGie5iWUheA&oe=64E386C4,,Hismile,HISMILETEETH.COM,Have YOU seen this 🤯,,hismileteeth.com
1692355300-3538,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22hismileteeth.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~410 results,ID: 667499591966705,,Active,,"Is this YOUR new ritual 🤨

https://hismileteeth.com/",Shop Now,https://video.fblr2-1.fna.fbcdn.net/v/t42.1790-2/367420165_667499621966702_7728158744821677155_n.?_nc_cat=101&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=ZMXxuRzhyfgAX-yJdSe&_nc_ht=video.fblr2-1.fna&oh=00_AfAqCdEeB1qyyeFnNjS0Dmg6hihzfu3jDUb056BNxR990A&oe=64E505D1,,Hismile,HISMILETEETH.COM,Yellow teeth? This is the solution ☝️,,hismileteeth.com
1692355300-3539,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22hismileteeth.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~410 results,ID: 1070217130629004,,Active,,"Is this YOUR new ritual 🤨

https://hismileteeth.com/",Shop Now,https://video.fblr2-1.fna.fbcdn.net/v/t42.1790-2/367411200_1070217163962334_1676764215034635777_n.?_nc_cat=104&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=5rilCsGqiVoAX--uiI7&_nc_ht=video.fblr2-1.fna&oh=00_AfAirBc-tT1AJfxYFYYI6PlemFUowiP7KfdguduFiNk7Xg&oe=64E3FA52,,Hismile,HISMILETEETH.COM,She was SHOCKED 😮,,hismileteeth.com
1692355300-3540,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22hismileteeth.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~410 results,ID: 1083220425996077,,Active,,"Is this YOUR new ritual 🤨

https://hismileteeth.com/",Shop Now,https://video.fblr2-2.fna.fbcdn.net/v/t42.1790-2/367410359_1083220459329407_5758260492101006987_n.?_nc_cat=107&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=14n2ew0dY80AX_h9sLE&_nc_ht=video.fblr2-2.fna&oh=00_AfA8FTqmOApLSYloOGnrXh0gq26IAEydYoUOYownEAUbFw&oe=64E3A904,,Hismile,HISMILETEETH.COM,Have YOU seen this 🤯,,hismileteeth.com
1692355300-3541,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22hismileteeth.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~410 results,ID: 1217050365649184,,Active,,"This WILL solve your struggles 🫢

https://hismileteeth.com/",Shop Now,https://video.fblr2-1.fna.fbcdn.net/v/t42.1790-2/367393369_1217050408982513_5458941975127240569_n.?_nc_cat=106&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=ys4gQUx91goAX98tBav&_nc_ht=video.fblr2-1.fna&oh=00_AfDqgpE9vHHLjQt5AwykOUNaXzawg92pi-fL9zL1KfvyNw&oe=64E38A66,,Hismile,HISMILETEETH.COM,Have YOU seen this 🤯,,hismileteeth.com
1692355300-3542,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22hismileteeth.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~410 results,ID: 1523930141691725,,Active,,"Is this YOUR new ritual 🤨

https://hismileteeth.com/",Shop Now,https://video.fblr2-2.fna.fbcdn.net/v/t42.1790-2/367419021_1523930241691715_374577985427145728_n.?_nc_cat=108&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=AGOa7muWfaQAX8j-Tym&_nc_ht=video.fblr2-2.fna&oh=00_AfAnKGT1D6OQqZdptdaXza50Og9UA2NqWdGmvDGvMP2OkA&oe=64E4C631,,Hismile,HISMILETEETH.COM,Yellow teeth? This is the solution ☝️,,hismileteeth.com
1692355300-3543,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22hismileteeth.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~410 results,ID: 1720565961722458,,Active,,"Is this YOUR new ritual 🤨

https://hismileteeth.com/",Shop Now,https://video.fblr2-2.fna.fbcdn.net/v/t42.1790-2/10000000_1720566011722453_3777661299583188350_n.?_nc_cat=100&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=HBzhGD_NQ1cAX-OqMcW&_nc_ht=video.fblr2-2.fna&oh=00_AfAC-cqYDlXdNCJJyGwM693HyN5ZLKw-704mcDe1uLuPYQ&oe=64E46E6D,,Hismile,HISMILETEETH.COM,Yellow teeth? This is the solution ☝️,,hismileteeth.com
1692355300-3544,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22hismileteeth.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~410 results,ID: 6570407029752657,,Active,,"Is this YOUR new ritual 🤨

https://hismileteeth.com/",Shop Now,https://video.fblr2-2.fna.fbcdn.net/v/t42.1790-2/367413339_6570407273085966_7008516067920411625_n.?_nc_cat=108&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=ZTmNU_xyk3sAX95XP9c&_nc_ht=video.fblr2-2.fna&oh=00_AfD7NqWxEfYRbgdPKWstRQqAc_W2ymafVQjDOp9anXdlyg&oe=64E367CD,,Hismile,HISMILETEETH.COM,Yellow teeth? This is the solution ☝️,,hismileteeth.com
1692355300-3545,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22hismileteeth.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~410 results,ID: 613888884227703,,Active,4.0,"It's FLAVOURED toothpaste 👀🤭

https://hismileteeth.com/products/toothpaste/watermelon",Shop Now,https://video.fblr2-1.fna.fbcdn.net/v/t42.1790-2/10000000_613888984227693_5875161429980543183_n.?_nc_cat=102&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=c0gBstam1soAX9gRSX-&_nc_ht=video.fblr2-1.fna&oh=00_AfCs0C88dVmejU0vSjpCtxHrwoKi9M3pjQfztf7mk5fUng&oe=64E4719A,,HiSmile Whitening,HISMILETEETH.COM,She went MYTHBUSTERS on this 👆,,hismileteeth.com
1692355300-3546,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22hismileteeth.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~410 results,ID: 1002572654275058,,Active,,He reveals the NO. 1 Teeth HACK 🤯,Shop Now,https://video.fblr2-1.fna.fbcdn.net/v/t42.1790-2/367408475_1002572694275054_7604321758683180322_n.?_nc_cat=103&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=MvoL-xXoLhcAX9s45YY&_nc_ht=video.fblr2-1.fna&oh=00_AfB9ZVb9WbgxtHcnRWss5Y-GVnq-z23AYQDqx_TlhmKAEg&oe=64E3DEE6,,Hismile,HISMILETEETH.COM,What is SHE DOING? 🫣,,hismileteeth.com
1692355300-3547,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22hismileteeth.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~410 results,ID: 1340566343476810,,Active,4.0,"Like lip gloss for your teeth 🥰

hismileteeth.com/products/tooth-gloss",Shop Now,https://video.fblr2-2.fna.fbcdn.net/v/t42.1790-2/367409934_1340566386810139_1790550006520130288_n.?_nc_cat=105&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=1yR592IYP8IAX8VHm9v&_nc_ht=video.fblr2-2.fna&oh=00_AfAzBVuZmgcMKvAj6_rcrsErc68W_YVZHl6OUh8uILUNoA&oe=64E5325F,,Hismile,HISMILETEETH.COM,You'll WISH you saw this sooner 🫣,,hismileteeth.com
1692355300-3548,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22hismileteeth.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~410 results,ID: 107542825778357,,Active,2.0,"30 seconds to a brighter smile ✅

https://hismileteeth.com/products/colour-corrector",Shop Now,https://video.fblr2-1.fna.fbcdn.net/v/t42.1790-2/367408085_107542842445022_7934626226245657901_n.?_nc_cat=102&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=SVo3LJ08y4wAX8hSuWI&_nc_ht=video.fblr2-1.fna&oh=00_AfBmuWYCxl1tLuDjwe5jZDYK1wFbYy54zXwm91tgenpYnQ&oe=64E41D14,,Hismile,HISMILETEETH.COM,You'll WISH you saw this sooner 🫣,,hismileteeth.com
